Date,Close,declining,advancing,dec_vol,adv_vol
2015-03-11,2039.2,1343.0,1799.0,1339073987.0,1990729687.0
2015-03-12,2064.0,860.0,2295.0,961063200.0,2385852002.0
2015-03-13,2049.0,2169.0,954.0,2423781111.0,869926147.0
2015-03-16,2077.0,1126.0,2034.0,782068814.0,2407581827.0
2015-03-17,2074.0,1658.0,1489.0,1676587299.0,1448564047.0
2015-03-18,2101.2,585.0,2602.0,664127994.0,3404556213.0
2015-03-19,2090.0,2024.0,1117.0,2411976908.0,821194384.0
2015-03-20,2099.0,655.0,2506.0,836893542.0,4226063436.0
2015-03-23,2095.0,1319.0,1809.0,1241074660.0,1937932621.0
2015-03-24,2085.0,1752.0,1384.0,1974375231.0,1144029210.0
2015-03-25,2053.2,2301.0,842.0,2539642394.0,869566408.0
2015-03-26,2048.5,1895.0,1219.0,2193627363.0,1244731157.0
2015-03-27,2052.8,1244.0,1882.0,1534568407.0,1372453278.0
2015-03-30,2075.5,822.0,2337.0,491755181.0,2378132477.0
2015-03-31,2059.0,1846.0,1295.0,2185419752.0,1092810946.0
2015-04-01,2053.0,1471.0,1654.0,1601644336.0,1854885723.0
2015-04-02,2059.8,1132.0,2004.0,707862459.0,2317795492.0
2015-04-06,2073.5,882.0,2248.0,759985145.0,2472429258.0
2015-04-07,2068.0,1736.0,1403.0,1666136529.0,1317652174.0
2015-04-08,2075.7,1234.0,1891.0,1332822578.0,1835272231.0
2015-04-09,2085.7,1544.0,1566.0,1306052839.0,1794418305.0
2015-04-10,2095.2,1246.0,1860.0,1026982497.0,2017615349.0
2015-04-13,2086.3,1945.0,1178.0,1721609693.0,1119311766.0
2015-04-14,2091.0,1181.0,1965.0,1027741138.0,2214589278.0
2015-04-15,2099.7,1046.0,2085.0,1227132218.0,2720531865.0
2015-04-16,2101.2,1748.0,1378.0,2048774568.0,1332320000.0
2015-04-17,2075.8,2510.0,629.0,2880367466.0,658451804.0
2015-04-20,2091.0,922.0,2189.0,988722189.0,1900166626.0
2015-04-21,2091.3,1543.0,1578.0,1989075785.0,1200133435.0
2015-04-22,2101.0,1294.0,1782.0,952020370.0,2317809653.0
2015-04-23,2107.0,1006.0,2086.0,1312014973.0,2255775180.0
2015-04-24,2111.5,1523.0,1582.0,1615630934.0,1670620649.0
2015-04-27,2104.5,1975.0,1158.0,1990479306.0,1353650508.0
2015-04-28,2112.0,1162.0,1966.0,1314969227.0,2145039947.0
2015-04-29,2098.6,2072.0,1065.0,2213278561.0,1782243442.0
2015-04-30,2081.0,2407.0,740.0,3100162972.0,1284856989.0
2015-05-01,2101.7,1242.0,1899.0,981332091.0,2336498266.0
2015-05-04,2109.7,1343.0,1792.0,1168390896.0,1860565766.0
2015-05-05,2084.3,2504.0,647.0,2932421827.0,780963703.0
2015-05-06,2074.5,2137.0,1028.0,2470329939.0,1234849411.0
2015-05-07,2084.7,1318.0,1816.0,1601902071.0,2001635891.0
2015-05-08,2108.5,632.0,2525.0,506002070.0,2828078365.0
2015-05-11,2098.0,2035.0,1115.0,1863211221.0,1067070149.0
2015-05-12,2095.0,1709.0,1414.0,1751269362.0,1306735869.0
2015-05-13,2094.5,1391.0,1753.0,1505978907.0,1762331610.0
2015-05-14,2117.5,767.0,2380.0,1026971449.0,2107804806.0
2015-05-15,2119.0,1320.0,1797.0,1283701392.0,1722474876.0
2015-05-18,2126.0,1375.0,1768.0,1239196084.0,1572297740.0
2015-05-19,2124.5,1879.0,1265.0,1996839773.0,1206281961.0
2015-05-20,2122.2,1491.0,1607.0,1465432608.0,1459395079.0
2015-05-21,2128.5,1394.0,1730.0,1170076247.0,1845594962.0
2015-05-22,2125.0,1947.0,1144.0,1618692225.0,885400607.0
2015-05-26,2105.2,2506.0,666.0,2811662629.0,448272486.0
2015-05-27,2120.5,837.0,2316.0,829605097.0,2212472335.0
2015-05-28,2122.0,1808.0,1308.0,1734186128.0,1134543498.0
2015-05-29,2107.8,2142.0,990.0,2646267029.0,1094468744.0
2015-06-01,2109.5,1466.0,1668.0,1408844548.0,1525312764.0
2015-06-02,2106.7,1439.0,1699.0,1100021769.0,1862684681.0
2015-06-03,2116.5,1552.0,1586.0,1430325413.0,1561919570.0
2015-06-04,2098.8,2412.0,721.0,2634043515.0,511687224.0
2015-06-05,2092.3,1671.0,1481.0,1479682944.0,1715584777.0
2015-06-08,2078.8,2191.0,931.0,2062744421.0,779610709.0
2015-06-09,2080.3,2011.0,1107.0,1588623509.0,1337717852.0
2015-06-10,2106.5,892.0,2256.0,594654395.0,2722248398.0
2015-06-11,2108.5,1227.0,1928.0,1392697860.0,1652035107.0
2015-06-12,2093.3,2009.0,1111.0,1927884683.0,673418409.0
2015-06-15,2084.5,2024.0,1125.0,2200026816.0,770116598.0
2015-06-16,2096.5,1140.0,1994.0,952818853.0,1852607383.0
2015-06-17,2098.0,1491.0,1655.0,1276132446.0,1850374315.0
2015-06-18,2123.5,1050.0,2111.0,968260852.0,2524923409.0
2015-06-19,2097.8,1853.0,1300.0,3026816947.0,1232598871.0
2015-06-22,2112.5,1284.0,1883.0,971772469.0,1979279751.0
2015-06-23,2116.5,1292.0,1841.0,1144548095.0,1821499973.0
2015-06-24,2099.5,2220.0,925.0,2330290184.0,644255658.0
2015-06-25,2094.0,2010.0,1128.0,2119853777.0,981861473.0
2015-06-26,2095.7,1786.0,1388.0,2225950439.0,2045707302.0
2015-06-29,2050.8,2914.0,309.0,3437361648.0,188299021.0
2015-06-30,2054.8,1252.0,1934.0,1805255981.0,2115770324.0
2015-07-01,2071.0,1199.0,1985.0,1645944011.0,1983949864.0
2015-07-02,2068.7,1570.0,1577.0,1545918143.0,1350175417.0
2015-07-06,2064.8,1992.0,1188.0,2550661043.0,885496763.0
2015-07-07,2073.7,1296.0,1873.0,1683419315.0,2688017079.0
2015-07-08,2039.0,2605.0,556.0,3310577216.0,217658639.0
2015-07-09,2041.3,1319.0,1838.0,1185990874.0,2182541133.0
2015-07-10,2068.7,658.0,2499.0,638373392.0,2352955069.0
2015-07-13,2094.5,848.0,2312.0,622597151.0,2393606987.0
